id,price
7923000360,2111072536114.862
3151600035,1700696625664.2205
2326059099,11413540396032.93
225069017,48794621096425.484
9477710160,2508972403930.6733
1895000260,1327217810074.217
4318200405,2168674173978.6064
7764200030,2987301908911.3438
3787000120,2091164421016.5115
2490200615,1353762170739.9033
3761100276,5189421128386.293
3123039063,7168832805366.603
4233400280,2563122706901.942
3361400190,2365101738276.9883
8835800480,50026809863969.55
7420100040,2908199472712.925
2324079073,57929062910078.016
924069042,3649052007198.537
3949600090,2628687181964.8525
3574770100,1203521371763.8613
2695600455,1337304696626.9521
8964800860,3159840260941.1655
3223069019,21506498132531.27
2472920680,2139740787199.2046
2538800030,2588074344385.7466
723000114,2258925254741.911
5652600605,1800503696967.7012
3438501100,1061774454567.823
6154900070,1958442773140.9714
7548301056,321186851709.33813
5605000440,1446667736972.272
3931900580,1035230355195.1584
2125049139,2056126128939.1116
6635000110,884458309854.9662
9238450430,2600815572380.852
7768800270,1801300371290.3198
7996720050,849950679700.142
7504200120,1337835736590.994
7893800250,1990826945789.4658
6654700240,1742902399998.2686
9828701507,497175915211.8301
1079450410,2718141962144.005
724069059,3096400107556.388
2724069117,1849876056973.4436
3860900003,1659287942100.184
1623800440,796330720818.2772
7923700020,1943046760278.982
2895800780,544690257193.1526
5104200420,2689473737668.5415
2826049091,2150092473921.569
5028600550,1733346262783.5146
7635801032,1725383086933.3914
3438501150,2016839855126.999
3679400474,361268670252.7814
5412400170,1889957934905.4985
3298700840,1198477525580.8477
5457801925,934361802327.0374
9268850130,250047818948.0608
2122059199,1517010403176.9832
1926049355,1866068355080.2036
7853220910,2093553439347.4978
2143700830,5223928567201.291
3332500265,875963886947.7725
5116000250,3091355480580.5093
3797000680,796331010739.6813
1872900076,3751513574541.531
7760400480,2456148902290.9883
7973202712,1406850675372.3662
6815100370,1061774743893.268
255460330,1114863146003.1062
3211100240,2070459577459.0513
1561910190,2768841846237.195
3062600050,3299994350046.1523
8562770320,1095220306411.4755
3401700150,10303456457018.924
6893300295,3506774751131.9463
6072000440,3031896261499.5566
3818700190,4036068949129.911
3522049063,20119025586149.395
4094800260,5486187670405.615
1124000050,2257597242040.2515
7702080110,1695919109885.309
8682320320,1051422006200.9517
3918400013,249782563245.1697
203400090,15147003328533.207
6752300120,2770168619395.979
821049149,2890680107131.063
5634500775,9025079627161.406
8562600500,2006222411011.6758
9315100030,2261578802888.177
9510920120,3827961602127.269
5641300220,1126542834324.509
926069192,13990731543823.947
1423049019,1990826241190.5405
1140000050,2658682348811.391
9290850810,9312024478551.838
7137900320,2217780616275.703
8860300220,1858104997320.6038
9478500570,1186267370744.1675
3066400080,2654435820024.5654
1074100020,2208490137680.79
9521100866,297296960449.6209
7809200005,3884235115955.036
5468000180,5090410388166.671
6690500070,1072392431215.8907
6052400575,2369083657599.4185
2825059256,3468816466835.398
3224800075,2319445617387.324
3211580210,2626033080186.286
8165501620,484169247112.9488
7272000980,2554363163043.4004
3524039204,3158778625498.678
339500160,9807341690234.111
9536600010,2197077047998.4019
8731981360,2043915688485.9004
6678900150,2299803048242.24
4141800030,1061774673684.2681
9269200540,1338632184082.8413
1898600100,2594444965721.874
7527410080,9622327503719.629
6738700335,2893335420968.438
1025049254,416481273548.3678
1124000005,2257597569192.844
587550470,3773811406123.0044
1211000280,1194495878251.6545
7852030310,1268820292205.405
7616200050,1624514615728.5857
1061400360,2842900100476.2837
461004095,1327217857872.416
2622059062,13584603040825.959
2767604551,315612504037.00885
1725079047,53303975086679.16
1773100121,199082688017.4779
8653900070,2381029111449.6787
3832200070,1895266920021.8052
2425069069,57813594762683.234
2144800146,2477649907495.3506
7340600735,4856554956483.499
1000102,2488002262900.8823
5422950170,1351638816647.8455
7419700010,4721709591923.628
8812401450,994086486202.0038
2723069052,58477203657081.12
2558730070,1984190452635.2002
8080400045,955597035547.7424
3878900395,3318044228207.956
3222059187,14063993444231.389
4036801070,1964282146049.823
7437100570,1678930423075.4563
7212651100,2361651621644.372
4322200105,875432530964.0095
1829300130,4396807055265.2153
2794700120,7325710586794.854
2798600240,1540899852017.5024
1025039145,2886698835565.6445
510002506,286413599063.0949
333100265,2665849914789.6826
1180002735,1592661404635.2559
4310701577,332600966297.5329
6744701310,3177891449429.915
3277801411,422055496432.8063
3416600185,1858105027265.6567
7147800015,2596568671948.951
7214780050,13018411703190.854
4010800110,9552781150810.982
3275860270,3458995023108.436
2525049263,5426993641555.583
123039336,2192828785028.2632
3558000170,1221040349304.1104
6154900130,1885179876130.3845
8864000440,1618940022647.8054
7856400410,2266888543517.646
1807900300,2388991821656.471
2397101460,955597245879.0958
8680500220,3275042469952.106
3317500100,2709382911782.792
6071800100,4738963430649.037
7813200115,1705740065172.2427
7625704005,1858105087800.7537
7750500275,1263511612775.0505
6061500130,4949195048496.438
9201000610,3287253251352.3965
7732410120,2133104675687.3003
4038500330,2159117786505.042
6021503885,1061774274015.6466
3584900160,3283005628057.783
6412600005,1919687698650.834
5332200375,1327218305530.3235
2310030510,2011796581281.5627
5255700160,2225478942293.26
325059286,1889692914583.758
5714200140,1513824943164.1812
9164100035,1439235226861.2642
1424059022,12938513703583.525
1999700045,2100189264787.7925
623049341,1927119988046.4714
6645900010,2704604512724.15
1794501390,716698225149.303
5101404351,1328545071436.5725
5316100920,2070461033007.832
7551300060,1327217738956.6868
9476700035,3631267750385.858
3581000340,2207428334925.2007
1015000050,1566117010131.3718
1950900245,2136820419961.4175
8687800065,3440148184849.3906
8682262330,1137691121715.442
1954400510,2144783878260.6836
9407111220,2442080369983.633
5490210510,3884235003324.708
6430500182,2030643478339.787
8682310470,1236967087835.7063
1005000250,1473476980154.0251
7772800020,2025334593826.0674
1651500060,2647003102870.8447
3329510850,2613557039652.191
1788700185,2548257735246.8955
9839301060,1167952099036.3386
7202310040,1816164851961.0537
1898700310,2548257786746.224
8005100360,1539572481259.63
6056111063,309241810738.03925
5419800510,1990826460224.0403
1608000120,1518337347122.085
7843500080,3250356132479.6636
1630700276,42435125458225.78
2254502445,1274129143517.2256
2768000400,1592661800303.4714
7920100083,484169175582.6952
9201300050,2240875513004.582
325059086,4774267677414.597
8682261440,1194496085816.1453
3760500240,4332303376631.7754
7015200790,1527893211541.0703
8563040160,2070459907483.6716
4435000145,2309358588447.2925
1702901340,1751927900185.0435
2621600015,2368817974559.358
8078430030,2571086195811.6514
8087800480,2547461662078.7773
9542800820,2118239491831.4224
4013800206,3113652477567.237
4022902505,2601346806761.845
7100000250,2312013226644.104
3874010220,2550116012853.324
6003500995,1019303643403.1423
255520180,2296883520061.2373
7511210310,9369625510763.045
9275200080,1977554190062.7231
5035300871,2032767037724.0776
4031000250,2551443159248.54
9550200650,637064916027.6226
9282800075,1592661414425.785
9353300600,2847147272592.705
619000100,3989616288327.2324
6117502455,2517997341144.384
2787700030,1913847997614.2747
9532000010,1018507087806.6182
4307340130,1661676683837.4956
3693900245,663608955259.8027
6303401395,2224947665487.3096
507100005,1822270045582.1533
7968460110,11254539246598.121
8722100810,911268236733.3297
1003400250,2826973517845.593
3832050890,1433129744236.8635
8024200683,375071816949.5106
4310700665,1185471111690.1948
3226049565,1327217797906.466
1561600095,2956244899086.7734
291310390,288537222350.2053
8146100410,2029315859760.466
3523069047,23240906595098.42
5557320030,1562135266126.5134
4364700105,2022679688489.3042
726049217,2090368009274.56
6777800150,1911193754514.6335
2954400520,13255188001533.371
4376800010,2394566291544.628
2599700040,1951009828341.776
7853301240,1557091895491.2969
5706000070,3981653175640.687
6600000217,2059046390333.7495
5561400220,9330339733029.037
7569450480,1121764562014.6824
3904901520,1238825036078.9468
3204800040,3414931001174.772
6021500320,1221040548512.0784
6802200280,3083922906950.4375
9276200850,1061774420918.4214
1568100220,2269807626383.4893
421049254,2325285228124.9727
2595300210,2229725692230.0117
254000545,1401542159704.3457
226039075,2211145057071.6055
1795920250,1952337463149.7585
2407900200,1283685204682.0999
2009003136,3298401404889.756
1402600040,1988172336401.0298
9532000170,1023285079782.7904
7227501369,1893408735553.369
6046401105,676881156441.36
3579000440,2335372419972.0894
2895600420,1389862382271.014
8058500005,1433395248908.2908
9322800260,1509843514090.3542
3278600750,448068853390.56226
1118001645,1612039355036.64
3579700100,2853518048601.9414
1498301672,1061774466011.5261
8835800450,73005722941023.67
4331000265,1979147128754.0789
1560920370,9362989329970.693
3523029077,4777983360906.876
5631500868,4205156560725.6016
6371000079,326495893774.549
4154305575,1911193895477.2822
4136950140,1592661361487.0078
1330850130,5781360288220.863
5027800190,2309358885610.149
2129700320,23125437874203.824
1624079024,40238049960087.17
7199320570,2043915265454.3171
5469000140,2102312832754.9392
1454100010,1605933141318.8943
7880010150,15890245305885.393
7955030010,5319487954456.413
3904990260,1194496160418.6477
2322069168,86835859943998.7
4232400110,1497102123255.41
774100475,17154552129437.027
1246700136,2548257893841.0415
8899210090,2247245056197.8496
6671900130,1382164806737.0232
8562770490,761026939746.627
1687000200,1167951830688.5432
1626069139,13643796339251.006
3524039224,1797849586157.4875
9465200405,1667516362088.9492
3629700020,373479412317.6695
7787920180,2806269278147.2974
4318200360,1736797264741.5454
8827901415,1189187377700.8462
6372000101,535134533462.1753
3579700015,3167803009140.8345
522069119,16539785061508.656
5634500415,3365027605100.4404
7385310040,2909792221990.2456
1623089025,25206515019604.668
2572400100,517615298202.18005
3295710150,1473211643014.357
8562400025,2268215111715.8145
6979900080,6996825944465.455
546000045,1073984666698.2761
4397010350,2480835662927.0215
5700004040,2257598311468.6997
3343903611,1876420779651.8594
6003501535,849419881705.9121
1559900140,2553832167656.1255
3904902430,2750791662951.802
626100023,14306874251702.36
3205100080,2614088012468.8374
326069101,58391730716518.09
8946700100,1869519216041.8044
7696610270,1987641174395.786
84000335,3045964497474.6914
1186000095,1067083416646.9651
6600780130,1919422606649.4834
5364200620,1218386364602.0137
7856700990,2432259340629.3394
3343301385,2043915661267.3003
2011400791,2438895265288.5854
7732410390,2744155631095.07
3835500195,7304210576276.335
5469500640,3450766522186.867
5634500392,3705326415824.7427
3022079094,64982427617736.69
1776230180,862426380860.1013
9297300055,1327218384201.4631
8155500110,2070459830832.9497
727500030,2301660904059.1396
1523069022,21969166074354.305
3904100065,2572147841595.5483
6430500186,1049033271534.7612
7625703885,1886773084242.5889
1771000430,2436771521673.4814
9421500010,2097535051370.2842
3222069151,5971417302150.194
1090000036,2229726236877.9854
3579000410,1976758211511.4846
3021059276,1940923255784.8857
984000450,2090367956250.989
2968801085,2022679775381.8467
1863900225,1911193507309.4524
2769601250,822875280114.3186
2413300980,1911193764548.906
8563000770,2238485363606.4575
1149900050,2119567176748.0242
4038300010,2043915227847.6711
2025700130,1592661235593.8394
421000500,1938533872378.8552
3288200470,2675670917744.4487
7247000035,7620883451690.464
2768200090,1327218120694.5405
5729000080,4140919277672.228
1922059282,4252405475977.9517
2619600010,3535707904082.238
1787600164,1305982300001.7288
5592900015,2051082483117.8418
1443550080,3206557936200.851
5101408889,1230862031566.3123
1310700210,2726105292365.033
3235390100,3055520568723.85
9528104985,1353762361875.7808
7831800505,1162642713338.1042
1253200290,2418721525448.1987
3299610240,2022945810461.8562
8127700845,1225818216105.0496
2201500240,2671689126236.913
5102400035,1865537363816.3696
6600220150,3900427164884.478
2919700735,822875344227.1365
3224900130,1983659543204.694
1138010520,1945701153695.2083
4038600300,4123665492017.5923
1321970240,1179365856425.8633
7686202065,1990826641980.4216
624110020,3485008607089.049
2126079014,60588541146319.47
7304301005,2984646973235.477
4048400185,8972255683517.72
8929000230,600168086571.7772
4302700559,1712110875903.2197
9550200265,1083009877753.9236
5151600040,4104553394570.6333
203100690,11343197832367.732
8018600870,3981652752368.501
3904960910,1921280701784.65
3304030140,2305377417918.6274
6450300673,361268687622.03687
3422049088,2447389612018.6313
1921059213,2707524103877.462
2599001010,1964282117574.1628
4017050020,5240917246326.211
6669070220,1932163882782.5115
8927600070,1839523851945.3083
2781230230,2114258119089.2969
9831200186,466119288312.7003
3395040920,948960739820.0306
2163900081,501954109683.197
2979800520,1490731370027.8372
797000330,5077138201165.212
8570900162,4246034496355.424
6705600020,1686098083089.3015
2895800770,431080447486.8986
9808610190,5400448853917.32
5205000250,1895267114256.3843
6181400920,1326421435114.692
269000221,1698839125244.1138
6632900574,2671424030068.3735
2206500105,2388991729227.312
9282801450,1990826634530.9788
2589300170,1338631950811.926
9471201175,2898644128136.7964
6600400260,2588074394103.934
4358700100,1373670438074.876
1921059303,4736043369054.789
7555210100,2113196408377.4258
5015000596,1085399151294.0446
7203101590,897995439589.2429
7983100150,1923138320311.0466
2597710450,1951010235097.433
7853220390,3183995822036.826
1426300842,1592661408671.5273
4246000180,2548257943735.421
8129700565,398165659104.6532
9526600260,1208564831313.2295
7986401275,829511636986.3549
662440020,1322174630360.2908
475001295,1327218072469.603
8663370060,1927385500569.4368
9542400075,2627891385594.539
7787050180,1932960321641.7244
8682262400,1062570608546.776
6403500570,1969591349162.826
2770602493,320921390113.4054
2310050110,1637786762552.0808
1837010010,2142925842289.328
8944550100,1167951760552.9517
2810100040,1104245467369.3845
6084200060,997271537953.5824
1624079088,29600667091940.742
7203600530,1390393886888.687
5423500240,2011265522419.7686
1254200835,1353762279921.6658
2331540070,1711580120120.927
7202330270,1187328941521.4614
1959700225,528232847408.39087
2600130020,2695844970364.6416
1005000240,1596377401455.8247
3211100730,2104967219384.811
1245500286,2198403393339.638
9275702405,2256801924903.351
6624300110,1983128779588.2224
5711200170,2022679943961.6045
6679000370,1114862886938.1318
9528102996,277123212222.01587
8651443420,1444013059928.0999
3294700101,1725383124300.1626
3668000070,2090367723085.1755
6413600276,1571956636480.6729
7454000295,1678133912977.1985
2887701940,716698004453.4557
7203600040,1586822511378.588
6362900145,1329341518184.5356
1250201130,860037482330.3079
7732410130,2403060644697.2017
1402950450,1452507221844.9429
3558900450,2293432246104.485
8648100030,2369879773440.084
2597531110,2696641341117.086
3186600515,1184675066159.591
3886902950,2149562497045.403
3024079057,8626914094474.982
5608010980,3562518286817.559
4443801495,1132913362191.6997
624069108,7487101974750.464
2158900140,955597288773.8038
2481630030,10937865960595.514
8562970040,3279024513563.4824
3530200020,9793007818124.44
3760500280,3392103557202.5845
540100057,2906341950643.1465
3832050570,1340490006153.1184
7852150720,1246788432831.8933
7772000010,1977820020650.1714
8643000190,2755038469132.5205
8691450120,1816696229978.6646
6791400100,3642150645489.0664
2051200506,22622687845528.574
7853320280,1153352279082.1833
2822079012,12364358540285.445
9510910250,1212811859625.5576
1266200130,2517466624164.5327
1788800770,2229725444610.7183
5452301785,3679048158649.2627
847100078,3977936649478.504
2296700050,2198934462423.2158
3241600027,3440148183827.1074
3278603000,551061201471.4628
3630180380,1654510132425.8425
6813600605,1974900397274.9058
7852090680,1432068195004.3403
6820100010,788367699155.1749
7701700040,8012412305516.424
3374300030,2164691976704.4766
3303860130,1924731472092.0063
9465910190,5275955733639.607
8859000045,2250961495635.496
6388930390,6701122035018.476
4427100030,1680788589221.216
421000285,1863413496068.2507
629000605,2666115404394.688
7773800015,2951732464661.703
8862000075,1739982215986.3623
9521100465,1327217923146.2466
8682211030,1035229931318.2296
486000565,3069058726742.756
9500900060,3403782403367.4155
5437810320,2006753311388.3992
3347401315,2123017536192.8894
269001331,2087183140226.1848
1560930070,10654637759607.54
9808630260,588223627803.3622
7299600130,1194496159238.6982
4019301500,3075163451201.8247
9276201190,1051156598364.0746
6861700156,1061774968514.1943
1543000060,1707333305302.2576
8731981940,2123548681350.1875
1762600090,9322376723308.072
7202290140,1216793222305.6206
1154100205,1990826320568.182
2726049150,2134166148314.592
7967200060,3218502687082.5557
5602000275,2710709402878.1826
8956200760,2087979343026.0361
2626119062,1618674519970.5535
4178300080,3447315444034.826
8084900160,4300186095431.035
255400060,2197607597820.3274
9492500010,1915175536261.9812
7221400320,1616285712164.4214
4136930190,2316260724744.224
2597520720,2528350045800.1196
98000960,4412999478470.948
8099900490,2647002909481.589
7663700401,6055828505749.519
3362400511,883396356632.7981
2525000220,2050551295907.8503
624110610,3206558544248.489
1467400095,14221932262768.578
6608500260,2687615649103.355
3883800011,2767514000907.5806
8680300010,1774490133533.823
2872100345,1327218282801.6108
7660100336,416746358213.4675
3179101945,1751927731830.4338
3352400905,1911193502173.6208
3438501862,1329341222474.1382
6372000280,583445129431.1985
2558690130,2044180790763.0815
8635760480,958251512810.9427
9392200030,2906606732759.6943
9301301145,849419599046.5017
9264921110,3717536664432.352
2325400040,1008685545977.5317
8118600080,2118239633608.8977
1753500100,2323958288786.2686
3260000120,1951010012800.5337
7752700110,3028976269521.419
3751600784,1274129183462.3352
7579200765,250579044852.19543
5631500866,4109065979667.5874
8650700090,3408295513593.586
4443801160,1029921046363.752
2474400250,1911193700264.0505
4040200490,1372343238880.7563
9264921140,4116498280341.2046
3353400120,3591716035964.2544
6127000480,2028520072268.1206
7812801125,1701758469773.3176
3331500485,1367034157472.045
4435000705,2309358654574.5845
6205500030,2807065368176.193
1023089140,10956180937497.926
5272200040,1844036246142.4817
8035350010,3543140474413.359
9211500730,1791743958439.6406
5244801230,1061774602091.4152
4364200250,2038606350290.4846
2324039077,1499756147100.0913
9212900260,1592661335095.9321
1432900350,2112399703824.5479
2115720070,1327217889997.0837
2616700450,2609575239294.075
3438503021,1871111696424.2053
3885803895,2323161914631.8115
98000740,3961745498252.139
6163901913,1727506587064.2122
6818400110,2783971805799.2285
8835200330,1191310712833.627
5419801120,2176637054100.8608
8565900160,3558536305084.0835
3034200399,2121159609975.0034
1725059187,2256270108080.727
7883601155,1592661514131.367
1024000050,1858105392021.5032
9828701745,1274128883026.8926
9133600120,2975887491949.9897
6749700002,367373980659.99286
1796370730,2062496240430.1616
1545801850,1954195241070.149
6064800470,622465264370.6141
3558000130,1229534676941.2837
7853301400,2136290123905.6147
5406500480,1170606373958.0815
603001045,1061774218895.4435
6073500160,1990826539115.9392
6814600355,891890923016.7382
2768000270,982141424039.9023
8122100235,1659022059690.2495
1138020200,1714765247132.4258
9828702812,315612611523.4529
9274202885,1526300596259.582
7445000115,1267227897218.9668
5088500210,2645941457534.3135
7212651950,2531800668002.4062
8084900195,4300185634426.3564
5379804537,2199730562884.0254
7211402105,1513027938749.498
9289900065,7892962936749.145
868001790,2106560389612.3547
5078400210,2520651933230.055
4309710100,7323852670301.632
5416300230,20659999652323.105
1139000215,2006753284530.7627
6137610620,2482959175512.5654
2206900065,2965800515326.7656
524069020,14337400922467.107
5149300200,3782570154723.602
2922703260,637064839296.9717
3322049126,4708702492810.131
6710100131,2545073188368.0347
3387800380,2123548332086.2756
7501000340,2909792685631.7886
2460700260,1777940843657.4534
3885804225,2402795192002.0674
4046400440,2322631180149.613
8732131090,2050551554872.541
624110050,3303976218890.8926
8651730580,2227071354462.7803
5132000140,1348453116702.8518
7518504130,1028859482438.7493
9407001500,2388991755254.638
3362400094,266770956372.90448
1163400020,5733579906063.173
8091411040,1751927407989.333
2215800050,14915801981394.121
4139430810,4595624432004.993
293800900,11354346663427.416
7714000250,1234312960691.2927
6117500955,2786360997034.5103
1250201175,955596956838.0062
8651611110,2027723852230.3066
6620400025,2621254834480.223
263000253,394183828447.17175
3095000095,1274129367957.0479
2087700115,1181224214188.4673
9530100921,1003376769877.1763
7387500235,2159648737703.1343
9144100158,2365101897920.8613
3861400061,2549054321824.7476
2322069116,12372056661758.295
203600140,8291924644001.626
1545804460,2485082282190.478
4047200265,4729407007351.12
6600060120,1543023449656.8286
7568700525,1974899849176.5398
2767602356,604680794338.6245
7604400150,1379775559512.1382
2616800050,9276454635892.041
8665050060,1179896676885.5786
2115200160,1004438614447.0127
2391600555,1526300386369.442
9122500080,3177359112087.4927
303000445,11793920370187.398
6121000090,2185927583983.35
8928100025,1672294516025.9773
7867500021,1784577028087.0107
1454100650,9874499183717.422
1623049133,3535707773987.2646
2944000240,7762099915730.121
1549500370,81450807145164.02
8078400020,2153012603833.967
9510970530,955597147831.4803
2968801105,2150092482398.6885
2366800055,2667707440570.773
8861500080,3401128164645.979
3629890190,1593193156220.92
7853230570,1539572637388.2102
1697000400,2419517668244.82
1865000040,1661411527009.489
9478501020,1194496007026.0808
3294700310,2156728583176.5767
8079030350,2546134565355.536
322059161,7130343525608.891
425069104,12372056773391.338
7853302110,1167686285940.6567
2781280310,668121638059.6647
1423069129,14453398992591.79
869700050,1082478890516.9075
1454600038,3520047232670.8325
6392003490,1592661338188.9424
5454000010,2515874212907.982
1226039124,2578518456509.7886
8643200055,3185322372976.834
7129300175,2249634163734.3315
6699930440,1470557526141.4067
3031200205,2364040161237.1704
3741600020,5313648789480.06
2124069115,57119726354031.33
7278100690,1908539244170.7603
859000160,639719265620.3158
5469700052,4300184988426.934
7518500855,1244930360610.1836
2770601696,357818184995.8754
1951800580,3318044574822.8574
8078350090,1991623054251.0918
8562790950,572031417672.7855
431500155,1742637061973.9507
1839910470,1988172140622.9915
1324049015,6358435483111.574
5422560930,1035230090481.5697
3211000930,2070459594623.2292
2688100071,1433395175995.9036
3211100450,2070459570262.8394
7549802535,1720074425132.7808
2708450020,2550382020080.877
2267000730,852074120311.0145
567000380,337113241645.1734
6788201440,1194496325942.6619
3355400242,1755112619238.7734
3333002450,2136820485065.172
646910160,567518366891.4728
9274200990,1587352599430.7231
1233100601,1967998340608.8223
9523104345,1990827238928.9678
2028700575,713512635171.3794
9510971070,1097344002153.5272
3876000710,1970918323911.7942
4028900048,3660200990235.875
3226049530,1928181866104.111
88000591,2508441147138.068
5425700205,4500064784311.419
1760650950,1015321627271.2112
2436700315,1061774439227.8538
272000620,724129894348.7043
682000030,3561721506024.4907
3876313040,2229725791823.9497
8732190460,2315994951306.1772
9523100459,252437135087.60864
808300180,3323883996304.027
2354300456,398165293946.68054
5112800060,25091047256491.895
3039000050,2973232939962.727
9362000040,4731797875520.521
6073240060,2935805793170.4146
8964800390,3386263499905.6494
1825079086,12256323441755.482
8946780080,1303593824602.7817
9468200109,1656368642429.9968
2767601390,1327218055910.9543
7231501610,1592661513637.2961
4305600360,2551443526440.082
7941130110,755186916077.8053
2473400340,2489860337727.643
2325039084,1935083671505.3135
7852030790,1334384957061.549
2472950170,2245121639815.439
3022800010,807744771332.5148
5493110020,4975739651449.788
8965400210,2588074997750.836
3275850190,2632138534350.708
8075400100,5308870413612.284
9542000275,4902742025816.997
2791500280,1771835754077.0312
8562890560,1327218141019.4736
9274201809,437716678328.2418
3821000100,2795120358884.688
1954440080,2129388184367.7
1737100830,1988172346257.0732
2523089110,38503642474509.61
524069115,20928362605472.957
4443801285,1029921020678.0962
8078390150,2727167215552.975
2855000110,1651589963904.0334
3438500742,2781582976264.5386
3577000116,3221688519344.385
7852150200,1697776845338.2314
1853080840,1872704716959.6082
1868902745,1194496555706.2327
3584900090,3417319988743.8315
8113100150,1755112549217.7017
7702600949,1684239814501.247
1314300046,2335903040955.2393
7696300180,2388991854471.026
1137300690,8958718866736.834
8956200770,2567901388561.786
3626500045,3706653544154.918
1928300620,942324793338.3453
9429500146,4977066538300.107
7104100065,1086991720643.2059
2493200015,1138222082999.4727
423059207,1710783514310.2976
1402810150,2675405199893.882
251300260,2070459733091.09
3876311860,2070459618276.1125
2273600410,2654169862563.5596
2025700260,2014450919699.0347
7784400130,2442081025395.163
7852040080,1058058257552.9396
9547202265,1110085622152.8716
3584800010,1768915550086.806
3904940140,2138413352825.7427
2558160220,3019420189490.6064
1231000458,1964282554292.6682
4038300070,2219107975700.094
8121200530,2388461024491.6406
2291400342,302871121980.5779
2768100510,382769844379.57965
5366200205,814380858184.31
8698100115,1592661625548.761
6370000005,1688221108390.7644
3352401476,1327217735171.857
2770602360,391529555015.895
1026069061,53997844853587.8
8864000735,2236627368002.212
6338000592,1274129149405.4775
9465910310,2003833689309.2402
117000001,946306627385.6803
7000100850,2094349578036.4185
4379400260,1245992432127.8665
2895810200,894013820554.9147
3876800710,2194686933219.9033
5647000060,1969325534591.9084
1282300105,1433394977386.4373
1959703070,1459940081533.6675
1180005050,1592661503994.278
1788800630,3209477397276.629
9211010320,1861821321654.7258
984200590,2715487296520.9585
7276100282,3185322670639.785
1875500060,3726827014174.3584
2125410210,1732550089791.6758
1492800296,1789885888977.2173
114700150,2898377869341.047
3438502066,1327217843092.1404
3303700221,321717865039.02057
7940710100,1380306651641.4517
2725069156,13181394287228.45
1370804446,1190514499347.0469
1930301015,1274129441035.3474
2896000680,4691449070858.962
4217402162,2090368572941.3494
1920079039,19656622196951.82
5021900175,2866790098590.475
2212200100,2035952051661.72
9558020840,794207336362.1161
3530430155,947102753277.2621
1624059093,7746969026628.286
252000300,4379818085902.9614
241900020,1433395405024.1062
2329500260,2624440247127.924
4447300137,1061774717484.9474
240000031,2707524099767.1426
8100000110,2014185454607.8677
2524059267,4837177890989.672
1402900460,2444469665197.292
3362401000,1083010159281.1621
2768200210,307118362221.233
6600220090,3840171422592.427
259000240,2043915523791.1694
7853250090,1361725896066.797
1703400470,1039211701755.4923
1622049140,4971757065035.37
3904901190,2895458182063.652
4139430250,4401585660166.192
2561340020,2945361380594.298
6870300090,610520385551.6172
323049176,2715487468954.7314
2473420100,1985517717026.4849
3959400335,1946497642231.9414
179001425,796330687762.1292
8691390460,1636194425927.8586
7625702440,212354995573.72586
1775800740,3601006781513.6284
2641800060,2275116338916.483
1771110070,2468624758001.3833
6806300920,2203712818125.7256
8122100290,1327217868310.6208
9537200037,36422564792539.1
5672000020,3121615867170.051
2112700895,1061774225791.7557
3277801431,259338352080.03217
2798000020,4454673720124.763
2652501630,955597101437.2903
1438000360,1008685760724.5387
6145601599,224565343892.64877
1761300310,2199996033729.0225
3790600080,2643817561655.172
1925069099,2603470586879.4097
3226049478,2388991740746.166
9477100620,1891285168787.7234
8679600150,3635249205789.7295
2436700666,397900158133.1479
2273600250,2264233319265.509
2922069134,40816451106517.6
